use_image,retrieved_docs_count,use_few_shot,query_id,user_query,generated_question,generated_answer,citations,citation_1_text,citation_2_text,citation_3_text
True,1,False,01JEQHX66NE15W5HSF7K6EV4SF,Where can I find practice questions on angles in circles?,"In the diagram below, A, D, E, and C lie on a circle with center O. AQ is a tangent to the circle at A, and EQ is a tangent to the circle at E. Angle AOE = 120° and angle CAQ = 40°.

(a) Find the value of
   (i) angle AEC,
   (ii) angle ADE.

(b) Is OE parallel to DE? Explain.",(a)(i)60°(ii)80°(b)OEisnotparalleltoDE.,674dcdb4b00b977d048c931a,"A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}",,
True,1,False,01JEQHX388P10SW0SZTP6JQYRQ,I need exercises involving angle properties in circle geometry; can you help?,"In a circle, center \( O \), points \( A, B, C, \) and \( D \) lie on the circumference. \( QA \) is a tangent to the circle at \( A \), and \( RC \) is a tangent to the circle at \( C \). Given that \( \angle AOD = 126^\circ \) and \( \angle DAQ = 36^\circ \), find the value of:

(a) \( \angle ACB \)

(b) \( \angle ADB \)

(c) Is line segment \( OB \) parallel to \( QC \)? Justify your answer.","(a)\(63^\circ\)(b)\(36^\circ\)(c)NO,\(OB\)isnotparallelto\(QC\).",674dcdb4b00b977d048c931a,"A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}",,
True,1,False,01JEQHXC2EYH560D4RX7MZM6KF,Could you give me some problems to practice applying angle properties in circles?,"In a circle with center \( O \), points \( M, N, P, \) and \( Q \) lie on its circumference. A line \( XY \) is tangent to the circle at \( M \), and \( ZY \) is another tangent line at \( N \). Angle \( MON = 128^\circ \) and angle \( MXN = 36^\circ \).\n\n(a) Find the value of (i) angle \( MPQ \) and (ii) angle \( NPQ \).\n\n(b) Determine whether line \( OY \) is parallel to line \( MP \). Justify your answer.","\((i)\angleMPQ=92^\circ,(ii)\angleNPQ=88^\circ\).Line\(OY\)isnotparallelto\(MP\).",674dcdb4b00b977d048c931a,"A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}",,
True,1,False,01JEQHXA9N7H7RV25H7X4SVHMA,Do you have any sample questions on angle properties of circles?,"In the diagram, E, F, G, and H lie on a circle, center Q. QR is a tangent to the circle at E and SR is a tangent to the circle at H. Angle EQH = 136° and angle EFR = 37°.

(a) Find the value of

(i) angle EGH,

(ii) angle EFH.

(b) Is QH parallel to FG? Explain.",(i)68°(ii)75°,674dcdb4b00b977d048c931a,"A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}",,
True,1,False,01JEQHXZB5HSTDJFJW3NJNDPE0,I need exercises involving real-world rate applications; can you help?,"A car's velocity at any time \( t \) seconds is given by the equation \( v(t) = 2t^2 + 3t \). 

(a) Determine the acceleration of the car when \( t = 4 \).

(b) Calculate the total distance covered by the car during the first 6 seconds.","(a)19\text{m/s}^2,(b)198\text{m}",674dcde3b00b977d048c9356,The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,,
True,1,False,01JEQHXZB5MJZD9MSBE8AMNQGF,Can you provide practice problems on applying rates in real-world contexts?,"(a) Find the velocity of an object when \( t = 8 \) seconds, given the acceleration \( a(t) = 3t^2 + 2t \).\n\n(b) Calculate the total distance travelled by the object in the first 8 seconds.","(a)576m/s,(b)1194.67m",674dcde3b00b977d048c9356,The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,,
True,1,False,01JEQHY84MFH49Z0TFVB93RRXE,Do you have any sample questions on applying rates to real-life problems?,"(a) Calculate the acceleration of a car at \( t = 4 \) seconds if its velocity function is given by \( v(t) = 3t^2 + 2t + 1 \). 

(b) Determine the total distance travelled by the car in the first 6 seconds.","(a)26\\text{m/s}^2,(b)258\\text{m}",674dcde3b00b977d048c9356,The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,,
True,1,False,01JEQHY3JE9SHJ39SJ2350812Q,Where can I find practice questions on rates in practical situations?,"A car starts from rest and accelerates constantly. If its velocity is given by the equation \( v(t) = 2t^2 + 3t + 2 \), where \( v \) is in m/s and \( t \) is in seconds,\( \) \\ (a) Find the acceleration when \( t = 6 \).\\ (b) Find the total distance travelled by the car in the first 8 seconds.","(a)27\text{m/s}^2,(b)416\text{m}",674dcde3b00b977d048c9356,The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,,
True,1,False,01JEQHYMEGDZ153K54FAZ6EJ45,Can you provide practice problems on finding the probability of single events?,"There are 25 red balls, 15 blue balls, and 10 white balls in a box. A ball is randomly selected from the box and then placed back.\newline (i) Find the probability of selecting a white ball, and express your answer in its simplest form.",\(\frac{1}{5}\),674dcd9db00b977d048c9301,"(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.",,
True,1,False,01JEQHYRKE1J7NCQ9YBBGHD5WW,Where can I find practice questions on basic probability?,"There are 25 red balls, 15 white balls, and 10 black balls in a bag. A ball is chosen at random from the bag and then replaced. (i) Find the probability of picking a red ball, express your answer to the lowest term.",\(\frac{1}{2}\),674dcd9db00b977d048c9301,"(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.",,
True,1,False,01JEQHYCKE3JTR46G4SZCKQQ27,Could you give me some problems to practice rates in real-world contexts?,"(a) Determine the velocity when \( t = 8 \). 

(b) Calculate the average speed of the object over the first 8 seconds given the velocity formula \( v(t) = 2t + 3 \).",11\text{m/s},674dcde3b00b977d048c9356,The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,,
True,1,False,01JEQHYX1WY53ENRTCV9N3GY1C,Do you have any sample questions on calculating probabilities of single events?,"There are 40 red marbles, 25 blue marbles, and 15 white marbles in a jar. A marble is drawn at random from the jar and then replaced. (i) Find the probability of not picking a white marble, express your answer in simplest form.",\frac{13}{16},674dcd9db00b977d048c9301,"(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.",,
True,1,False,01JEQHYQKWHMT6J2BJKZDJ1PNC,I need exercises involving probability of single events; can you help?,"A jar contains 15 red marbles, 25 blue marbles, and 10 black marbles. A marble is selected at random and then replaced. \( \text{(i)} \) Find the probability of not picking a blue marble, express your answer in simplest form.",\frac{1}{2},674dcd9db00b977d048c9301,"(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.",,
True,1,False,01JEQHZ0ZNBQEKJRTS8Z36RWV8,Could you give me some problems to practice finding probability of single events?,"There are 40 red marbles, 25 blue marbles, and 15 white marbles in a jar. A marble is drawn at random from the jar and then replaced. Find the probability of not picking a blue marble. Express your answer in its simplest form.",\(\frac{11}{16}\),674dcd9db00b977d048c9301,"(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.",,
True,1,False,01JEQHZ66234YHYDTGASQVXMJT,I need exercises involving elimination method for simultaneous equations; can you help?,"Solve the simultaneous equations.

1. \( 3x + 8y = -12 \)
2. \( 5x - 4y = 20 \)

You must show your working.","x=\frac{28}{13},y=-\frac{30}{13}",674dcd9fb00b977d048c9306,Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,,
True,1,False,01JEQHZAPQV78KJD6QX86FHKHM,Where can I find practice questions on solving equations by elimination?,"Solve the simultaneous equations.

\(3x + 5y = -19\)

\(6x - 3y = 12\)

You must show your working.","x=\frac{1}{13},\y=-\frac{253}{65}",674dcd9fb00b977d048c9306,Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,,
True,1,False,01JEQHZ42RY6GP2JY5TZ7HPQJ1,Can you provide practice problems on solving simultaneous equations using elimination?,"Solve the simultaneous equations below using the method of elimination. 
\[ 5x + 3y = -9 \]
\[ 7x - 5y = 16 \]
You must show your working.","x=\frac{3}{46},y=-\frac{143}{46}",674dcd9fb00b977d048c9306,Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,,
True,1,False,01JEQHZAZ6K88NX8ECFDHJJ5TP,Do you have any sample questions on elimination method for simultaneous equations?,"Solve the simultaneous equations.

\[ 3x + 5y = -16 \]
\[ 2x - 3y = 10 \]

You must show your working.","x=\frac{2}{19},y=-\frac{62}{19}",674dcd9fb00b977d048c9306,Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,,
True,1,False,01JEQHZPQMDTJ84QS7R32P6RQ8,Could you give me some problems to practice solving simultaneous equations by elimination?,"Solve the simultaneous equations.

\[ \begin{align*} 3x + 2y &= 8 \\ 5x - 3y &= -1 \end{align*} \]

You must show your working.","x=\frac{22}{19},y=\frac{43}{19}",674dcd9fb00b977d048c9306,Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,,
True,1,False,01JEQHZZQZ9DEAJ3C8S9MPJX85,Can you provide practice problems on evaluating algebraic formulas?,Evaluate the expression \( z = 3x + 2y^2 \) when \( x = 2 \) and \( y = -3 \).,24,674dcdb5b00b977d048c931d,"Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",,
True,1,False,01JEQJ045KYGTWB4SHB5S6D7CH,I need exercises involving evaluating algebraic expressions; can you help?,"Evaluate the expression \( 3x + 2y - 4 \) for \( x = 4, \ y = -2 \).",4,674dcdb5b00b977d048c931d,"Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",,
True,1,False,01JEQJ05S528YZN800KQPDJ6RT,Where can I find practice questions on evaluating formulas?,"Evaluate the expression \( z = 3x^2 + 2y - 5 \) for \( x = -2, y = 4 \).",15,674dcdb5b00b977d048c931d,"Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",,
True,1,False,01JEQJ08M9CEWTWEVS2GDCRXAA,Do you have any sample questions on evaluating algebraic equations?,Evaluate the expression \(3x^2 - 4y + 7\) when \(x = 2\) and \(y = -3\).,31,674dcdb5b00b977d048c931d,"Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",,
True,1,False,01JEQJ0AR24KNTXV5322271BV1,Could you give me some problems to practice evaluating algebraic formulas?,"Consider the algebraic expression given by \( A = 3x + 4y - z \). Evaluate this expression for \( x = 2 \), \( y = -1 \), and \( z = 5 \).",-3,674dcdb5b00b977d048c931d,"Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",,
False,1,True,01JEQJ5S0WVCAMCSWG9HF7CYPB,Can you provide practice problems on multiplying two matrices?,"Find the resulting matrix after multiplying matrix \( C \) with matrix \( D \), where \( C \) is a 2x2 matrix and \( D \) is also a 2x2 matrix:

\[ C = \begin{bmatrix} 1 & 5 \\ 4 & 9 \end{bmatrix}, \quad D = \begin{bmatrix} 2 & 3 \\ 6 & 7 \end{bmatrix}. \]",\[\begin{bmatrix}32&38\\62&75\end{bmatrix}\],674dcdb4b00b977d048c931b,"The admission tickets to the Singapore Zoo are $50 for an adult, $36 for a child, and $20 for a senior citizen. On a particular Tuesday, there were 212 adults, 251 children, and 15 senior citizens who visited the Singapore Zoo and on a particular Wednesday, there were 231 adults, 266 children, and 12 senior citizens who visited the Singapore Zoo. The number of visitors on the particular Tuesday and Wednesday can be represented by the matrix V = \begin{pmatrix} 212 & 251 & 15 \\ 231 & 266 & 12 \end{pmatrix}. \text{ (i) Write a } 3 \times 1 \text{ matrix, P, to represent the price of the admission tickets. (ii) Find the matrix } T = VP. \text{ (iii) Explain what each of the elements represents. (iv) Find the total amount collected from the sales of the tickets for the 2 days.}",,
False,1,True,01JEQJ5V8E309YP4AHS4BSHAX5,I need some exercises involving matrix multiplication; can you help?,"Evaluate the matrix \( C = ND \), where \( N \) and \( D \) are given matrices: \[ N = \begin{bmatrix} 5 & 1 \\ 3 & 4 \end{bmatrix}, \quad D = \begin{bmatrix} 2 & 6 \\ 7 & 0 \end{bmatrix}. \]",\(\begin{bmatrix}17&30\\34&18\end{bmatrix}\),674dcdb4b00b977d048c931b,"The admission tickets to the Singapore Zoo are $50 for an adult, $36 for a child, and $20 for a senior citizen. On a particular Tuesday, there were 212 adults, 251 children, and 15 senior citizens who visited the Singapore Zoo and on a particular Wednesday, there were 231 adults, 266 children, and 12 senior citizens who visited the Singapore Zoo. The number of visitors on the particular Tuesday and Wednesday can be represented by the matrix V = \begin{pmatrix} 212 & 251 & 15 \\ 231 & 266 & 12 \end{pmatrix}. \text{ (i) Write a } 3 \times 1 \text{ matrix, P, to represent the price of the admission tickets. (ii) Find the matrix } T = VP. \text{ (iii) Explain what each of the elements represents. (iv) Find the total amount collected from the sales of the tickets for the 2 days.}",,
False,1,True,01JEQJ5ZAN3C99PAS8921H0CKH,Where can I find practice questions on multiplication of matrices?,"Evaluate the product of matrices \( T = CD \), given the matrices \( C \) and \( D \) as follows: \[ C = \begin{bmatrix} 1 & 4 \\ 2 & 3 \end{bmatrix}, \quad D = \begin{bmatrix} 5 & 6 \\ 7 & 8 \end{bmatrix}. \]",\(\begin{bmatrix}33&38\\31&36\end{bmatrix}\),674dcdb4b00b977d048c931b,"The admission tickets to the Singapore Zoo are $50 for an adult, $36 for a child, and $20 for a senior citizen. On a particular Tuesday, there were 212 adults, 251 children, and 15 senior citizens who visited the Singapore Zoo and on a particular Wednesday, there were 231 adults, 266 children, and 12 senior citizens who visited the Singapore Zoo. The number of visitors on the particular Tuesday and Wednesday can be represented by the matrix V = \begin{pmatrix} 212 & 251 & 15 \\ 231 & 266 & 12 \end{pmatrix}. \text{ (i) Write a } 3 \times 1 \text{ matrix, P, to represent the price of the admission tickets. (ii) Find the matrix } T = VP. \text{ (iii) Explain what each of the elements represents. (iv) Find the total amount collected from the sales of the tickets for the 2 days.}",,
False,1,True,01JEQJ60032NQN3TYYRJNR6SKF,Do you have any sample questions on multiplying two matrices?,"Find the product of the matrices \( C \) and \( D \), where \( C = \begin{bmatrix} 4 & 1 \\ 5 & 6 \end{bmatrix} \) and \( D = \begin{bmatrix} 7 & 3 \\ 2 & 8 \end{bmatrix} \).",\(\begin{bmatrix}30&20\\47&63\end{bmatrix}\),674dcdb4b00b977d048c931b,"The admission tickets to the Singapore Zoo are $50 for an adult, $36 for a child, and $20 for a senior citizen. On a particular Tuesday, there were 212 adults, 251 children, and 15 senior citizens who visited the Singapore Zoo and on a particular Wednesday, there were 231 adults, 266 children, and 12 senior citizens who visited the Singapore Zoo. The number of visitors on the particular Tuesday and Wednesday can be represented by the matrix V = \begin{pmatrix} 212 & 251 & 15 \\ 231 & 266 & 12 \end{pmatrix}. \text{ (i) Write a } 3 \times 1 \text{ matrix, P, to represent the price of the admission tickets. (ii) Find the matrix } T = VP. \text{ (iii) Explain what each of the elements represents. (iv) Find the total amount collected from the sales of the tickets for the 2 days.}",,
False,1,True,01JEQJ6DEXPQAZBXY2CF6D0RD2,Could you give me some problems to practice matrix multiplication?,"Calculate the product matrix \( C = EF \), given that the matrices \( E \) and \( F \) are as follows: \[ E = \begin{bmatrix} 4 & 1 \\ 0 & 5 \end{bmatrix}, \quad F = \begin{bmatrix} 6 & 3 \\ 2 & 1 \end{bmatrix}. \]",\(C=\begin{bmatrix}26&13\\10&5\end{bmatrix}\),674dcdb4b00b977d048c931b,"The admission tickets to the Singapore Zoo are $50 for an adult, $36 for a child, and $20 for a senior citizen. On a particular Tuesday, there were 212 adults, 251 children, and 15 senior citizens who visited the Singapore Zoo and on a particular Wednesday, there were 231 adults, 266 children, and 12 senior citizens who visited the Singapore Zoo. The number of visitors on the particular Tuesday and Wednesday can be represented by the matrix V = \begin{pmatrix} 212 & 251 & 15 \\ 231 & 266 & 12 \end{pmatrix}. \text{ (i) Write a } 3 \times 1 \text{ matrix, P, to represent the price of the admission tickets. (ii) Find the matrix } T = VP. \text{ (iii) Explain what each of the elements represents. (iv) Find the total amount collected from the sales of the tickets for the 2 days.}",,
False,1,True,01JEQJ6DR0DXNYCSVQXRXARJ2J,"I need exercises involving calculating mean, median, and mode; can you help?","Alicia recorded five scores in a game. The median score is 9, the mode is 12, and the mean score is 14. The range of the scores is 18. Determine Alicia's five scores.","Thefivescoresare8,9,12,12,and27.",674dcd9cb00b977d048c92ff,"Ethan measures the amount of rain, in millimetres (mm), each day for 31 days. The bar chart shows his results. 

(a) Write down the median amount of rain.",,
False,1,True,01JEQJ6DMFC40AS93VK50DQBSY,"Can you provide practice problems on finding the mean, median, and mode?","A scientist recorded the temperatures (in °C) of a substance during five different tests. The median temperature was 15, the mode was 13, and the mean temperature was 18. The range of the temperatures was 12°C. Determine the five temperatures recorded.","13,13,15,24,25",674dcd9cb00b977d048c92ff,"Ethan measures the amount of rain, in millimetres (mm), each day for 31 days. The bar chart shows his results. 

(a) Write down the median amount of rain.",,
False,1,True,01JEQJ6JCGCC8XVBKZY6ES637A,"Where can I find practice questions on mean, median, and mode?","A set of five consecutive positive integers are listed. The median of these numbers is 10, the mode is 12, and the mean is 11.8. Also, the range of these numbers is 6. Find the five numbers.","[6,9,10,12,12]",674dcd9cb00b977d048c92ff,"Ethan measures the amount of rain, in millimetres (mm), each day for 31 days. The bar chart shows his results. 

(a) Write down the median amount of rain.",,
False,1,True,01JEQJ7798NQT8JGV441MVFH3E,Can you provide practice problems on applying angle properties of circles?,"In a park, a path forms a circular track with a center at point O. Two trees, labeled A and C, are positioned on this track, and AB is a straight path that acts as a tangent to the track at point A. The angle between the diameter through A, which connects to another point B on the track, is given as \( \angle AOB = 110^\circ \). There is a gazebo located such that \( \angle CAB = 48^\circ \). Find \( \angle ACB \) and determine if the line formed by joining point C to point B on the track is parallel to tangent AB.",\angleACB=55^\circ.CBisnotparalleltoAB.,674dcdb4b00b977d048c931a,"A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}",,
False,1,True,01JEQJ6WY1YHV4FVMKGF9YAW4G,"Do you have any sample questions on finding mean, median, and mode?","A group of five runners recorded their race times (in minutes) as follows: the median time is 10, the mode is 9, and the mean is 14. The range of their race times is 20. Determine the race times of the five runners.","Theracetimesare9,9,10,18,and29.",674dcd9cb00b977d048c92ff,"Ethan measures the amount of rain, in millimetres (mm), each day for 31 days. The bar chart shows his results. 

(a) Write down the median amount of rain.",,
False,1,True,01JEQJ73TCSD4BWCJW5H44S49Z,"Could you give me some problems to practice calculating mean, median, and mode?","A group of hikers have walked different distances in kilometers over the past week. The median distance covered is 16 km, the mode is 12 km, and the mean is 18 km. The total range of distances covered is 24 km. What are the distances covered by the hikers each day?","[12,12,14,16,36]",674dcd9cb00b977d048c92ff,"Ethan measures the amount of rain, in millimetres (mm), each day for 31 days. The bar chart shows his results. 

(a) Write down the median amount of rain.",,
False,1,True,01JEQJ7TBGPKK7XM6NXTS2RN7A,Do you have any sample questions on angle properties of circles?,"Given a circle with center \( O \), points \( X, E, Y, \) and \( F \) lie on the circle. Tangents \( XT \) and \( YT \) meet at point \( T \). If \( \angle XOY = 130^\circ \) and \( \angle EFX = 50^\circ \), find (a) \( \angle EXY \), (b) \( \angle EOY \). Is line \( OX \) parallel to line \( EY \)? Provide reasoning.","(a)\(\angleEXY=130^\circ\),(b)\(\angleEOY=50^\circ\).No,\(OX\)isnotparallelto\(EY\).",674dcdb4b00b977d048c931a,"A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}",,
False,1,True,01JEQJ7SKST6AQSTNEDNRHDQG4,Where can I find practice questions on angles in circles?,"In the circle with center \( O \), let \( X, Y, \) and \( Z \) be points such that \( XY \) is a diameter of the circle. Suppose \( ZW \) is a tangent to the circle at \( Z \), making \( \angle XZW = 34^\circ \). If \( \angle XOZ = 128^\circ \), find \( \angle XYZ \).",\(56^\circ\),674dcdb4b00b977d048c931a,"A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}",,
False,1,True,01JEQJ7K95PV7AG4XJNYJJXB27,I need exercises involving angle properties in circle geometry; can you help?,"In the circle centered at \( O \), the points \( X, Y, Z, \) and \( W \) lie on its circumference. \( XQ \) and \( ZQ \) are tangents at points \( X \) and \( Z \) respectively. Given that \( \angle XOZ = 128^\circ \) and \( \angle QZW = 45^\circ \), find (i) \( \angle XYZ \), and (ii) \( \angle XWZ \). If necessary, determine if line \( OZ \) is parallel to \( QW \).","(i)\(52^\circ\),(ii)\(83^\circ\).No,\(OZ\)isnotnecessarilyparallelto\(QW\).",674dcdb4b00b977d048c931a,"A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}",,
False,1,True,01JEQJ8DRW37G7RJWHM7WTCR5V,Can you provide practice problems on applying rates in real-world contexts?,"A cyclist starts at rest and accelerates uniformly at a rate of \( 1.5 \, \text{m/s}^2 \). Calculate the distance covered by the cyclist in the first 8 seconds.",48\text{m},674dcde3b00b977d048c9356,The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,,
False,1,True,01JEQJ8FZ94D26MD8M2FB9HC55,I need exercises involving real-world rate applications; can you help?,A cyclist travels at a constant speed of 12 meters per second. How far does the cyclist travel in 15 seconds?,180meters,674dcde3b00b977d048c9356,The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,,
False,1,True,01JEQJ8HG74GPXX9V9GAYPKWFS,Where can I find practice questions on rates in practical situations?,A train travels with an initial speed of 5 m/s and accelerates uniformly at a rate of 2 m/s². Calculate the distance it covers in the first 10 seconds.,150meters,674dcde3b00b977d048c9356,The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,,
False,1,True,01JEQJ807JZ82KJTBZ9C6WW0ZK,Could you give me some problems to practice applying angle properties in circles?,"Given a circle with center \( O \), points \( A, B, C, D \) lie on the circle. \( CP \) is a tangent to the circle at \( C \) and \( DP \) is a tangent to the circle at \( D \). \( \angle COD = 116^\circ \) and \( \angle PDC = 38^\circ \). \( (a) \) Find the value of \( (i) \) \( \angle CAB \), \( (ii) \) \( \angle DAB \). \( (b) \) Is \( AB \) parallel to \( CD \)? Justify your answer.","(a)(i)\(58^\circ\),(ii)\(84^\circ\).(b)Yes,\(AB\)isparallelto\(CD\).",674dcdb4b00b977d048c931a,"A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}",,
False,1,True,01JEQJ8TJ08GZ9M35T4JVSSH93,Could you give me some problems to practice rates in real-world contexts?,A train accelerates uniformly from rest with a rate of \(2 \text{ m/s}^2\). Determine the distance it covers in the first 10 seconds of its motion.,100meters,674dcde3b00b977d048c9356,The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,,
False,1,True,01JEQJ8ZK9383WDTKGZH9ZQ04W,Can you provide practice problems on finding the probability of single events?,"A box contains 18 red marbles, 24 white marbles, and 15 black marbles. One marble is picked at random and then put back into the box. What is the probability of not picking a red marble? Give your answer in simplest form.",\frac{13}{19},674dcd9db00b977d048c9301,"(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.",,
False,1,True,01JEQJ8T4WX6D12VMKJVHFB9F7,Do you have any sample questions on applying rates to real-life problems?,A cyclist starts from rest and accelerates uniformly to a speed of \( 10 \text{ m/s} \) in 10 seconds. What is the distance travelled by the cyclist during these 10 seconds?,50meters,674dcde3b00b977d048c9356,The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,,
False,1,True,01JEQJ94PT8FX311619B3SHA2Y,I need exercises involving probability of single events; can you help?,"In a box, there are 25 red marbles, 35 blue marbles, and 40 yellow marbles. If a marble is selected randomly from the box and then replaced, what is the probability of selecting a marble that is not red? Express your answer in its simplest form.",\(\frac{3}{4}\),674dcd9db00b977d048c9301,"(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.",,
False,1,True,01JEQJ9AVD1P65DTQRFDXY8YD4,Could you give me some problems to practice finding probability of single events?,"In a classroom, there are 26 students wearing glasses, 22 students wearing hats, and 15 students wearing neither glasses nor hats. If a student is selected at random, what is the probability that the student is not wearing a hat? Express your answer in simplest form.",\(\frac{41}{63}\),674dcd9db00b977d048c9301,"(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.",,
False,1,True,01JEQJ99E8WF4WC8V99SQ1WY6J,Do you have any sample questions on calculating probabilities of single events?,"In a box, there are 15 red marbles, 25 blue marbles, and 10 green marbles. One marble is selected at random, and then it is returned to the box. What is the probability that the marble selected is not blue? Simplify your answer to the lowest terms.",\frac{1}{2},674dcd9db00b977d048c9301,"(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.",,
False,1,True,01JEQJ976ND11FX0XRAC54AHYG,Where can I find practice questions on basic probability?,"A deck of cards contains 20 red cards, 15 blue cards, and 10 yellow cards. If a card is randomly drawn and then replaced, what is the probability that the card is not blue? Simplify your answer to the lowest terms.",2-Mar,674dcd9db00b977d048c9301,"(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.",,
False,1,True,01JEQJ9PV31EEZBJPN6CTBX5YH,Can you provide practice problems on solving simultaneous equations using elimination?,"Solve the simultaneous equations for the scenario: In a local animal shelter, the number of dogs is represented by \( x \) and the number of cats by \( y \). The shelter performs a headcount and finds that the total number of animal legs is 120 with the equation \( 2x + 4y = 120 \). Additionally, the count of animals (both dogs and cats combined) is 45 given by \( x + y = 45 \). How many dogs and cats are there in the shelter?","x=30(dogs),y=15(cats)",674dcd9fb00b977d048c9306,Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,,
False,1,True,01JEQJ9RKRCCP0YS9Z2Z98QEPM,Do you have any sample questions on elimination method for simultaneous equations?,Solve the simultaneous equations: \( 5x + 4y = 18 \) and \( 3x - 5y = -11 \).,"x=2,y=2",674dcd9fb00b977d048c9306,Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,,
